Frame,CaptureTime,LogTime,HMDPositionX,HMDPositionY,HMDPositionz,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationHuh,GazeStatus,CombinedGazeForwardX,CombinedGazeForwardY,CombinedGazeForwardZ,CombinedGazePositionX,CombinedGazePositionY,CombinedGazePositionZ,InterPupillaryDistanceInMM,LeftEyeStatus,LeftEyeForwardX,LeftEyeForwardY,LeftEyeForwardZ,LeftEyePositionX,LeftEyePositionY,LeftEyePositionZ,LeftPupilIrisDiameterRatio,LeftPupilDiameterInMM,LeftIrisDiameterInMM,left Eye Openness,RightEyeStatus,RightEyeForwardX,RightEyeForwardY,RightEyeForwardZ,RightEyePositionX,RightEyePositionY,RightEyePositionZ,RightPupilIrisDiameterRatio,RightPupilDiameterInMM,RightIrisDiameterInMM,Right Eye Openness,FocusDistance,FocusStability
725442,1000003886085270500,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(-0.025, 0.045, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.084, 0.011, 0.996),(-0.028, 0.000, 0.000),0.424,2.918,6.887,0.571,VALID,(-0.024, 0.045, 0.999),(0.028, 0.000, 0.000),0.490,3.160,6.454,0.563,0.4733042,0
725443,1000003886090273900,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(-0.009, 0.030, 1.000),(0.000, 0.000, 0.000),52.375,VALID,(0.082, 0.013, 0.997),(-0.028, 0.000, 0.000),0.425,2.929,6.887,0.578,VALID,(-0.009, 0.029, 1.000),(0.028, 0.000, 0.000),0.477,3.079,6.454,0.574,0.5925523,0
725444,1000003886095276200,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.002, 0.019, 1.000),(0.000, 0.000, 0.000),52.375,VALID,(0.070, 0.012, 0.997),(-0.028, 0.000, 0.000),0.429,2.958,6.887,0.587,VALID,(0.003, 0.019, 1.000),(0.028, 0.000, 0.000),0.472,3.048,6.454,0.592,0.8228882,0
725445,1000003886100279600,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.012, 0.011, 1.000),(0.000, 0.000, 0.000),52.375,VALID,(0.183, 0.011, 0.983),(-0.028, 0.000, 0.000),0.431,2.966,6.887,0.601,VALID,(0.012, 0.011, 1.000),(0.028, 0.000, 0.000),0.469,3.025,6.454,0.605,0.3234861,0
725446,1000003886105321900,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.019, 0.003, 1.000),(0.000, 0.000, 0.000),52.375,VALID,(0.295, 0.009, 0.956),(-0.028, 0.000, 0.000),0.431,2.967,6.887,0.615,VALID,(0.019, 0.003, 1.000),(0.028, 0.000, 0.000),0.466,3.010,6.454,0.620,0.1960335,0
725447,1000003886110325300,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.025, -0.005, 1.000),(0.000, 0.000, 0.000),52.375,VALID,(0.240, 0.010, 0.971),(-0.028, 0.000, 0.000),0.431,2.968,6.887,0.628,VALID,(0.026, -0.005, 1.000),(0.028, 0.000, 0.000),0.464,2.993,6.454,0.640,0.2537385,0
725448,1000003886115333200,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.030, -0.010, 1.000),(0.000, 0.000, 0.000),52.375,VALID,(0.221, 0.012, 0.975),(-0.028, 0.000, 0.000),0.431,2.967,6.887,0.640,VALID,(0.030, -0.010, 0.999),(0.028, 0.000, 0.000),0.463,2.987,6.454,0.657,0.2826467,0
725449,1000003886120380900,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.033, -0.014, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.207, 0.013, 0.978),(-0.028, 0.000, 0.000),0.431,2.967,6.887,0.650,VALID,(0.033, -0.014, 0.999),(0.028, 0.000, 0.000),0.462,2.982,6.454,0.672,0.3082287,0
725450,1000003886125388800,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.036, -0.017, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.181, 0.015, 0.983),(-0.028, 0.000, 0.000),0.431,2.968,6.887,0.658,VALID,(0.036, -0.017, 0.999),(0.028, 0.000, 0.000),0.461,2.976,6.454,0.683,0.3635459,0
725451,1000003886130397200,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.038, -0.022, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.153, 0.017, 0.988),(-0.028, 0.000, 0.000),0.432,2.975,6.887,0.666,VALID,(0.038, -0.022, 0.999),(0.028, 0.000, 0.000),0.460,2.971,6.454,0.694,0.433836,0
725452,1000003886135405100,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.040, -0.024, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.131, 0.019, 0.991),(-0.028, 0.000, 0.000),0.433,2.980,6.887,0.673,VALID,(0.040, -0.024, 0.999),(0.028, 0.000, 0.000),0.460,2.968,6.454,0.702,0.4987419,0
725453,1000003886140416900,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.041, -0.029, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.114, 0.021, 0.993),(-0.028, 0.000, 0.000),0.433,2.982,6.887,0.678,VALID,(0.041, -0.029, 0.999),(0.028, 0.000, 0.000),0.460,2.967,6.454,0.709,0.521127,0
725454,1000003886145424800,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.042, -0.032, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.103, 0.023, 0.994),(-0.028, 0.000, 0.000),0.434,2.986,6.887,0.681,VALID,(0.042, -0.032, 0.999),(0.028, 0.000, 0.000),0.460,2.967,6.454,0.714,0.5083172,0
725455,1000003886150419300,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.043, -0.033, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.095, 0.024, 0.995),(-0.028, 0.000, 0.000),0.434,2.987,6.887,0.685,VALID,(0.043, -0.033, 0.999),(0.028, 0.000, 0.000),0.460,2.966,6.454,0.717,0.4836221,0
725456,1000003886155431300,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.043, -0.035, 0.998),(0.000, 0.000, 0.000),52.375,VALID,(0.090, 0.026, 0.996),(-0.028, 0.000, 0.000),0.434,2.988,6.887,0.687,VALID,(0.043, -0.035, 0.998),(0.028, 0.000, 0.000),0.460,2.966,6.454,0.719,0.4414793,0
725457,1000003886160443100,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.043, -0.037, 0.998),(0.000, 0.000, 0.000),52.375,VALID,(0.087, 0.027, 0.996),(-0.028, 0.000, 0.000),0.434,2.988,6.887,0.688,VALID,(0.043, -0.037, 0.998),(0.028, 0.000, 0.000),0.460,2.966,6.454,0.721,0.4066541,0
725458,1000003886165454000,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.044, -0.038, 0.998),(0.000, 0.000, 0.000),52.375,VALID,(0.084, 0.028, 0.996),(-0.028, 0.000, 0.000),0.436,3.000,6.887,0.690,VALID,(0.044, -0.038, 0.998),(0.028, 0.000, 0.000),0.460,2.966,6.454,0.722,0.3738923,0
725459,1000003886170465800,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.044, -0.040, 0.998),(0.000, 0.000, 0.000),52.375,VALID,(0.083, 0.029, 0.996),(-0.028, 0.000, 0.000),0.437,3.009,6.887,0.690,VALID,(0.044, -0.040, 0.998),(0.028, 0.000, 0.000),0.460,2.966,6.454,0.722,0.3437788,0
725460,1000003886175477600,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.045, -0.041, 0.998),(0.000, 0.000, 0.000),52.375,VALID,(0.082, 0.030, 0.996),(-0.028, 0.000, 0.000),0.437,3.010,6.887,0.691,VALID,(0.045, -0.041, 0.998),(0.028, 0.000, 0.000),0.460,2.966,6.454,0.723,0.3239168,0
725461,1000003886180489400,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.045, -0.042, 0.998),(0.000, 0.000, 0.000),52.375,VALID,(0.081, 0.031, 0.996),(-0.028, 0.000, 0.000),0.438,3.013,6.887,0.691,VALID,(0.045, -0.042, 0.998),(0.028, 0.000, 0.000),0.460,2.966,6.454,0.723,0.3066229,0.01009397
725462,1000003886185534000,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.045, -0.042, 0.998),(0.000, 0.000, 0.000),52.375,VALID,(0.081, 0.032, 0.996),(-0.028, 0.000, 0.000),0.438,3.015,6.887,0.691,VALID,(0.045, -0.042, 0.998),(0.028, 0.000, 0.000),0.460,2.966,6.454,0.723,0.2922137,0.3131063
725463,1000003886190545800,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.046, -0.044, 0.998),(0.000, 0.000, 0.000),52.375,VALID,(0.081, 0.033, 0.996),(-0.028, 0.000, 0.000),0.438,3.018,6.887,0.691,VALID,(0.046, -0.044, 0.998),(0.028, 0.000, 0.000),0.460,2.966,6.454,0.723,0.2762413,0.3267252
725464,1000003886195557600,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.046, -0.042, 0.998),(0.000, 0.000, 0.000),52.375,VALID,(0.080, 0.033, 0.996),(-0.028, 0.000, 0.000),0.438,3.020,6.887,0.691,VALID,(0.046, -0.042, 0.998),(0.028, 0.000, 0.000),0.460,2.966,6.454,0.723,0.2787231,0.2769779
725465,1000003886200568500,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.043, -0.038, 0.998),(0.000, 0.000, 0.000),52.375,VALID,(0.080, 0.034, 0.996),(-0.028, 0.000, 0.000),0.439,3.021,6.887,0.691,VALID,(0.043, -0.038, 0.998),(0.028, 0.000, 0.000),0.466,3.007,6.454,0.723,0.3146067,0
725466,1000003886205580300,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.041, -0.035, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.080, 0.034, 0.996),(-0.028, 0.000, 0.000),0.439,3.021,6.887,0.691,VALID,(0.041, -0.035, 0.999),(0.028, 0.000, 0.000),0.468,3.023,6.454,0.723,0.3391364,0.07628126
725467,1000003886210591200,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.040, -0.033, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.080, 0.035, 0.996),(-0.028, 0.000, 0.000),0.439,3.022,6.887,0.690,VALID,(0.040, -0.033, 0.999),(0.028, 0.000, 0.000),0.469,3.029,6.454,0.722,0.3594651,0.0574507
725468,1000003886215602100,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.039, -0.033, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.080, 0.035, 0.996),(-0.028, 0.000, 0.000),0.439,3.022,6.887,0.690,VALID,(0.039, -0.033, 0.999),(0.028, 0.000, 0.000),0.470,3.032,6.454,0.720,0.3603427,0
725469,1000003886220613900,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.038, -0.032, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.080, 0.035, 0.996),(-0.028, 0.000, 0.000),0.439,3.021,6.887,0.689,VALID,(0.038, -0.032, 0.999),(0.028, 0.000, 0.000),0.470,3.033,6.454,0.718,0.3760963,0
725470,1000003886225623500,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.038, -0.031, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.080, 0.035, 0.996),(-0.028, 0.000, 0.000),0.438,3.019,6.887,0.686,VALID,(0.038, -0.031, 0.999),(0.028, 0.000, 0.000),0.470,3.030,6.454,0.713,0.3846069,0
725471,1000003886230634400,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.038, -0.030, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.080, 0.035, 0.996),(-0.028, 0.000, 0.000),0.437,3.012,6.887,0.683,VALID,(0.038, -0.030, 0.999),(0.028, 0.000, 0.000),0.469,3.026,6.454,0.706,0.3908963,0
725472,1000003886235645300,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.038, -0.030, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.080, 0.035, 0.996),(-0.028, 0.000, 0.000),0.435,2.993,6.887,0.678,VALID,(0.038, -0.030, 0.999),(0.028, 0.000, 0.000),0.469,3.026,6.454,0.697,0.3975119,0
725473,1000003886240751400,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.038, -0.031, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.081, 0.034, 0.996),(-0.028, 0.000, 0.000),0.431,2.971,6.887,0.672,VALID,(0.038, -0.031, 0.999),(0.028, 0.000, 0.000),0.469,3.026,6.454,0.683,0.3913692,0
725474,1000003886245760900,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.037, -0.033, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.081, 0.033, 0.996),(-0.028, 0.000, 0.000),0.422,2.905,6.887,0.664,VALID,(0.037, -0.033, 0.999),(0.028, 0.000, 0.000),0.469,3.025,6.454,0.664,0.3860805,0
725475,1000003886250652800,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.037, -0.037, 0.999),(0.000, 0.000, 0.000),52.375,VALID,(0.080, 0.032, 0.996),(-0.028, 0.000, 0.000),0.419,2.888,6.887,0.649,VALID,(0.037, -0.037, 0.999),(0.028, 0.000, 0.000),0.469,3.025,6.454,0.634,0.3571044,0
725476,1000003886255662300,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.037, -0.041, 0.998),(0.000, 0.000, 0.000),52.375,VALID,(0.074, 0.020, 0.997),(-0.028, 0.000, 0.000),0.419,2.885,6.887,0.628,VALID,(0.037, -0.041, 0.998),(0.028, 0.000, 0.000),0.463,2.988,6.454,0.601,0.400206,0
725477,1000003886260683100,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.035, -0.051, 0.998),(0.000, 0.000, 0.000),52.375,VALID,(0.071, 0.021, 0.997),(-0.028, 0.000, 0.000),0.418,2.876,6.887,0.605,VALID,(0.035, -0.051, 0.998),(0.028, 0.000, 0.000),0.442,2.850,6.454,0.564,0.3099073,0
725478,1000003886265700900,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.036, -0.061, 0.997),(0.000, 0.000, 0.000),52.375,VALID,(0.061, 0.022, 0.998),(-0.028, 0.000, 0.000),0.409,2.818,6.887,0.592,VALID,(0.036, -0.061, 0.997),(0.028, 0.000, 0.000),0.436,2.815,6.454,0.526,0.1876674,0
725479,1000003886270746400,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.034, -0.054, 0.998),(0.000, 0.000, 0.000),52.375,VALID,(0.053, 0.022, 0.998),(-0.028, 0.000, 0.000),0.395,2.721,6.887,0.568,VALID,(0.033, -0.060, 0.998),(0.028, 0.000, 0.000),0.375,2.418,6.454,0.489,0.1514497,0
725480,1000003886275756300,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725481,1000003886280724800,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725482,1000003886285747800,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725483,1000003886290758200,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725484,1000003886295803200,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725485,1000003886300812700,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725486,1000003886305822200,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725487,1000003886310831700,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725488,1000003886315878100,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725489,1000003886320905100,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725490,1000003886325917600,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725491,1000003886330893200,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725492,1000003886335905700,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725493,1000003886340934200,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725494,1000003886345946700,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725495,1000003886350964500,63875744677246,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725496,1000003886355966300,63875744677246,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(-0.005, -0.077, 0.997),(0.000, 0.000, 0.000),52.375,VALID,(-0.013, -0.020, 1.000),(-0.028, 0.000, 0.000),0.489,3.370,6.887,0.441,INVALID,,,,,,0.290,2,0
725497,1000003886360984100,63875744677624,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),VALID,(-0.047, -0.098, 0.994),(0.000, 0.000, 0.000),52.375,VALID,(-0.063, -0.061, 0.996),(-0.028, 0.000, 0.000),0.489,3.370,6.887,0.436,INVALID,,,,,,0.292,2,0
725498,1000003886365996600,63875744677624,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725499,1000003886371014400,63875744677624,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725500,1000003886376026900,63875744677624,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725501,1000003886381044700,63875744677624,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725502,1000003886386057200,63875744677624,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725503,1000003886391030500,63875744677624,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725504,1000003886396043000,63875744677624,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725505,1000003886401055500,63875744677624,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725506,1000003886406081400,63875744677624,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725507,1000003886411088000,63875744677624,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725508,1000003886416098800,63875744677624,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725509,1000003886421105400,63875744677624,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725510,1000003886426116200,63875744677624,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725511,1000003886431127000,63875744677624,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725512,1000003886436133600,63875744677624,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725513,1000003886441125300,63875744677624,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725514,1000003886446126100,63875744677624,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725515,1000003886451146400,63875744677624,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725516,1000003886456174700,63875744677624,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725517,1000003886461190400,63875744677624,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725518,1000003886466197000,63875744677624,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725519,1000003886471207800,63875744677624,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725520,1000003886476214400,63875744677624,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725521,1000003886481247200,63875744677624,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725522,1000003886486253800,63875744677624,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725523,1000003886491264600,63875744677624,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725524,1000003886496278600,63875744677624,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725525,1000003886501288600,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725526,1000003886506298600,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725527,1000003886511343700,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725528,1000003886516354500,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725529,1000003886521364500,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725530,1000003886526375300,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725531,1000003886531385300,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725532,1000003886536427000,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725533,1000003886541437000,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725534,1000003886546409200,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725535,1000003886551398600,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725536,1000003886556410600,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725537,1000003886561429200,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725538,1000003886566437300,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725539,1000003886571448300,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725540,1000003886576458300,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725541,1000003886581472700,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725542,1000003886586480800,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725543,1000003886591520700,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725544,1000003886596528800,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725545,1000003886601510100,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725546,1000003886606525700,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725547,1000003886611553400,63875744677625,(-0.018, 1.175, 0.039),(0.029, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
